2024-11-27 05:41:54.89 | GuillaumeCharron | APP_v5.D.1.xlsb | ***** Début d'une nouvelle session (Workbook_Open) ***** |  | 31
2024-11-27 12:49:18.30 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours |  | 31
2024-11-27 12:49:18.32 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Update_All |  | 31
2024-11-27 12:49:18.34 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Push_TEC_Local_To_DB_Data |  | 31
2024-11-27 12:49:18.69 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Push_TEC_Local_To_DB_Data | 0,3438 sec. | 31

2024-11-27 12:49:18.71 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 31
2024-11-27 12:49:18.97 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables | 0,2617 sec. | 31

2024-11-27 12:49:18.99 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Update_All | 0,6641 sec. | 31

2024-11-27 12:49:19.00 | GuillaumeCharron | APP_v5.D.1.xlsb | modStatsHeures:StatsHeures_AdvancedFilters |  | 31
2024-11-27 12:49:19.53 | GuillaumeCharron | APP_v5.D.1.xlsb | modStatsHeures:StatsHeures_AdvancedFilters | 0,5273 sec. | 31

2024-11-27 12:49:19.72 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 1,4258 sec. | 31

2024-11-27 12:49:19.74 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Update_All |  | 31
2024-11-27 12:49:19.76 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Push_TEC_Local_To_DB_Data |  | 31
2024-11-27 12:49:20.08 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Push_TEC_Local_To_DB_Data | 0,3281 sec. | 31

2024-11-27 12:49:20.11 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 31
2024-11-27 12:49:20.43 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables | 0,3281 sec. | 31

2024-11-27 12:49:20.45 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Update_All | 0,7148 sec. | 31

2024-11-27 12:49:20.47 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne | 3,1094 sec. | 31

2024-11-27 12:49:20.48 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:cmdAdd_Click | 3,1484 sec. | 31

2024-11-27 12:52:43.15 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate - dominique |  | 31
2024-11-27 12:52:43.17 | GuillaumeCharron | APP_v5.D.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - dominique |  | 31
2024-11-27 12:52:43.19 | GuillaumeCharron | APP_v5.D.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - 334 | 0,0195 sec. | 31

2024-11-27 12:52:43.20 | GuillaumeCharron | APP_v5.D.1.xlsb |    ufSaisieHeures:txtClient_AfterUpdate - 334 |  | 31
2024-11-27 12:52:43.22 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate | 0,0703 sec. | 31

2024-11-27 12:52:45.35 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate - Les Gestions Movendo Inc. [Dominique Bouvrette] |  | 31
2024-11-27 12:52:45.37 | GuillaumeCharron | APP_v5.D.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - Les Gestions Movendo Inc. [Dominique Bouvrette] |  | 31
2024-11-27 12:52:45.39 | GuillaumeCharron | APP_v5.D.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - 1662 | 0,0195 sec. | 31

2024-11-27 12:52:45.41 | GuillaumeCharron | APP_v5.D.1.xlsb |    ufSaisieHeures:txtClient_AfterUpdate - 1662 |  | 31
2024-11-27 12:52:45.43 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate | 0,0742 sec. | 31

2024-11-27 12:53:23.11 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:txtActivite_AfterUpdate |  | 31
2024-11-27 12:53:23.14 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:txtActivite_AfterUpdate | 0,0234 sec. | 31

2024-11-27 12:53:23.88 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:txtHeures_AfterUpdate |  | 31
2024-11-27 12:53:23.91 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:txtHeures_AfterUpdate | 0,0273 sec. | 31

2024-11-27 12:53:23.93 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:txtHeures_Exit |  | 31
2024-11-27 12:53:23.95 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:txtHeures_AfterUpdate | 0,0156 sec. | 31

2024-11-27 12:53:25.41 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:cmdAdd_Click |  | 31
2024-11-27 12:53:25.43 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne |  | 31
2024-11-27 12:53:25.45 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - TECID = '0' |  | 31
2024-11-27 12:53:25.51 | GuillaumeCharron | APP_v5.D.1.xlsb |      modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - AddingNewRecord - TECID = 0 |  | 31
2024-11-27 12:53:25.59 | GuillaumeCharron | APP_v5.D.1.xlsb |      modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - Le nouvel enregistrement, TECID a été assigné à 2609 |  | 31
2024-11-27 12:53:25.61 | GuillaumeCharron | APP_v5.D.1.xlsb |      modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - Création du RecordSet |  | 31
2024-11-27 12:53:25.62 | GuillaumeCharron | APP_v5.D.1.xlsb |      modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - Le RecordSet a été ajouté pour le TECID = 2609 |  | 31
2024-11-27 12:53:25.83 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0,3828 sec. | 31

2024-11-27 12:53:25.84 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally |  | 31
2024-11-27 12:53:26.04 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0,2070 sec. | 31

2024-11-27 12:53:26.11 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 1/2024-11-27 |  | 31
2024-11-27 12:53:26.32 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 0,2188 sec. | 31

2024-11-27 12:53:26.34 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours |  | 31
2024-11-27 12:53:26.38 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Update_All |  | 31
2024-11-27 12:53:26.39 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Push_TEC_Local_To_DB_Data |  | 31
2024-11-27 12:53:26.71 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Push_TEC_Local_To_DB_Data | 0,3164 sec. | 31

2024-11-27 12:53:26.73 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 31
2024-11-27 12:53:26.93 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables | 0,2070 sec. | 31

2024-11-27 12:53:26.96 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Update_All | 0,5820 sec. | 31

2024-11-27 12:53:26.97 | GuillaumeCharron | APP_v5.D.1.xlsb | modStatsHeures:StatsHeures_AdvancedFilters |  | 31
2024-11-27 12:53:27.44 | GuillaumeCharron | APP_v5.D.1.xlsb | modStatsHeures:StatsHeures_AdvancedFilters | 0,4648 sec. | 31

2024-11-27 12:53:27.66 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 1,3203 sec. | 31

2024-11-27 12:53:27.68 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Update_All |  | 31
2024-11-27 12:53:27.70 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Push_TEC_Local_To_DB_Data |  | 31
2024-11-27 12:53:27.00 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Push_TEC_Local_To_DB_Data | 0,3008 sec. | 31

2024-11-27 12:53:28.02 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 31
2024-11-27 12:53:28.28 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables | 0,2578 sec. | 31

2024-11-27 12:53:28.29 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Update_All | 0,6172 sec. | 31

2024-11-27 12:53:28.31 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne | 2,8828 sec. | 31

2024-11-27 12:53:28.33 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:cmdAdd_Click | 2,9219 sec. | 31

2024-11-27 12:59:21.52 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:lsbHresJour_dblClick - An entry from the list was double clicked |  | 31
2024-11-27 12:59:21.55 | GuillaumeCharron | APP_v5.D.1.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID |  | 31
2024-11-27 12:59:21.58 | GuillaumeCharron | APP_v5.D.1.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID - Row # = 2607 |  | 31
2024-11-27 12:59:21.60 | GuillaumeCharron | APP_v5.D.1.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID | 0,0508 sec. | 31

2024-11-27 12:59:22.46 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate - Ébénisterie DSL Inc. [Nadia Béland] |  | 31
2024-11-27 12:59:22.48 | GuillaumeCharron | APP_v5.D.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - Ébénisterie DSL Inc. [Nadia Béland] |  | 31
2024-11-27 12:59:22.50 | GuillaumeCharron | APP_v5.D.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - 1808 | 0,0234 sec. | 31

2024-11-27 12:59:22.52 | GuillaumeCharron | APP_v5.D.1.xlsb |    ufSaisieHeures:txtClient_AfterUpdate - 1808 |  | 31
2024-11-27 12:59:22.54 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate | 0,0820 sec. | 31

2024-11-27 12:59:29.23 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:txtActivite_AfterUpdate |  | 31
2024-11-27 12:59:29.25 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:txtActivite_AfterUpdate | 0,0234 sec. | 31

2024-11-27 12:59:30.19 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:txtHeures_AfterUpdate |  | 31
2024-11-27 12:59:30.21 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:txtHeures_AfterUpdate | 0,0273 sec. | 31

2024-11-27 12:59:30.24 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:txtHeures_Exit |  | 31
2024-11-27 12:59:30.26 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:txtHeures_AfterUpdate | 0,0195 sec. | 31

2024-11-27 12:59:31.50 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:cmdUpdate_Click |  | 31
2024-11-27 12:59:31.53 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Modifie_Ligne |  | 31
2024-11-27 12:59:31.55 | GuillaumeCharron | APP_v5.D.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - Ébénisterie DSL Inc. [Nadia Béland] |  | 31
2024-11-27 12:59:31.57 | GuillaumeCharron | APP_v5.D.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - 1808 | 0,0195 sec. | 31

2024-11-27 12:59:31.59 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - TECID = '2608' |  | 31
2024-11-27 12:59:31.71 | GuillaumeCharron | APP_v5.D.1.xlsb |       modTEC_SaisieTEC_Record_Add_Or_Update_To_DB - Update an existing record - Create a new RecordSet 0 |  | 31
2024-11-27 12:59:31.93 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0,3477 sec. | 31

2024-11-27 12:59:31.95 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally |  | 31
2024-11-27 12:59:31.98 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally - SoftDeleteStart - 2608 |  | 31
2024-11-27 12:59:31.00 | GuillaumeCharron | APP_v5.D.1.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID |  | 31
2024-11-27 12:59:32.03 | GuillaumeCharron | APP_v5.D.1.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID - Row # = 2607 |  | 31
2024-11-27 12:59:32.05 | GuillaumeCharron | APP_v5.D.1.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID | 0,0547 sec. | 31

2024-11-27 12:59:32.19 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0,2422 sec. | 31

2024-11-27 12:59:32.21 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 1/27/11/2024 |  | 31
2024-11-27 12:59:32.41 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 0,1953 sec. | 31

2024-11-27 12:59:32.43 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours |  | 31
2024-11-27 12:59:32.46 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Update_All |  | 31
2024-11-27 12:59:32.49 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Push_TEC_Local_To_DB_Data |  | 31
2024-11-27 12:59:32.78 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Push_TEC_Local_To_DB_Data | 0,2930 sec. | 31

2024-11-27 12:59:32.81 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 31
2024-11-27 12:59:33.03 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables | 0,2227 sec. | 31

2024-11-27 12:59:33.05 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Update_All | 0,5938 sec. | 31

2024-11-27 12:59:33.07 | GuillaumeCharron | APP_v5.D.1.xlsb | modStatsHeures:StatsHeures_AdvancedFilters |  | 31
2024-11-27 12:59:33.53 | GuillaumeCharron | APP_v5.D.1.xlsb | modStatsHeures:StatsHeures_AdvancedFilters | 0,4531 sec. | 31

2024-11-27 12:59:33.71 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 1,2891 sec. | 31

2024-11-27 12:59:33.74 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Modifie_Ligne | 2,2109 sec. | 31

2024-11-27 12:59:33.76 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:cmdUpdate_Click | 2,2578 sec. | 31

2024-11-27 13:03:22.46 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate - Mylène Lapierre CPA Inc. |  | 31
2024-11-27 13:03:22.49 | GuillaumeCharron | APP_v5.D.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - Mylène Lapierre CPA Inc. |  | 31
2024-11-27 13:03:22.51 | GuillaumeCharron | APP_v5.D.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - 1798 | 0,0195 sec. | 31

2024-11-27 13:03:22.52 | GuillaumeCharron | APP_v5.D.1.xlsb |    ufSaisieHeures:txtClient_AfterUpdate - 1798 |  | 31
2024-11-27 13:03:22.55 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate | 0,0859 sec. | 31

2024-11-27 13:03:38.50 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:txtActivite_AfterUpdate |  | 31
2024-11-27 13:03:38.53 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:txtActivite_AfterUpdate | 0,0234 sec. | 31

2024-11-27 13:03:39.42 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:txtHeures_AfterUpdate |  | 31
2024-11-27 13:03:39.45 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:txtHeures_AfterUpdate | 0,0312 sec. | 31

2024-11-27 13:03:39.47 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:txtHeures_Exit |  | 31
2024-11-27 13:03:39.49 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:txtHeures_AfterUpdate | 0,0195 sec. | 31

2024-11-27 13:03:41.09 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:cmdAdd_Click |  | 31
2024-11-27 13:03:41.12 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne |  | 31
2024-11-27 13:03:41.14 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - TECID = '0' |  | 31
2024-11-27 13:03:41.21 | GuillaumeCharron | APP_v5.D.1.xlsb |      modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - AddingNewRecord - TECID = 0 |  | 31
2024-11-27 13:03:41.29 | GuillaumeCharron | APP_v5.D.1.xlsb |      modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - Le nouvel enregistrement, TECID a été assigné à 2610 |  | 31
2024-11-27 13:03:41.31 | GuillaumeCharron | APP_v5.D.1.xlsb |      modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - Création du RecordSet |  | 31
2024-11-27 13:03:41.32 | GuillaumeCharron | APP_v5.D.1.xlsb |      modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - Le RecordSet a été ajouté pour le TECID = 2610 |  | 31
2024-11-27 13:03:41.53 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0,3984 sec. | 31

2024-11-27 13:03:41.55 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally |  | 31
2024-11-27 13:03:41.75 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0,1953 sec. | 31

2024-11-27 13:03:41.77 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 1/2024-11-27 |  | 31
2024-11-27 13:03:41.98 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 0,2148 sec. | 31

2024-11-27 13:03:42.00 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours |  | 31
2024-11-27 13:03:42.03 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Update_All |  | 31
2024-11-27 13:03:42.05 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Push_TEC_Local_To_DB_Data |  | 31
2024-11-27 13:03:42.37 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Push_TEC_Local_To_DB_Data | 0,3203 sec. | 31

2024-11-27 13:03:42.39 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 31
2024-11-27 13:03:42.59 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables | 0,1953 sec. | 31

2024-11-27 13:03:42.61 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Update_All | 0,5781 sec. | 31

2024-11-27 13:03:42.63 | GuillaumeCharron | APP_v5.D.1.xlsb | modStatsHeures:StatsHeures_AdvancedFilters |  | 31
2024-11-27 13:03:43.08 | GuillaumeCharron | APP_v5.D.1.xlsb | modStatsHeures:StatsHeures_AdvancedFilters | 0,4531 sec. | 31

2024-11-27 13:03:43.27 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 1,2734 sec. | 31

2024-11-27 13:03:43.29 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Update_All |  | 31
2024-11-27 13:03:43.31 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Push_TEC_Local_To_DB_Data |  | 31
2024-11-27 13:03:43.61 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Push_TEC_Local_To_DB_Data | 0,2930 sec. | 31

2024-11-27 13:03:43.63 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 31
2024-11-27 13:03:43.89 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables | 0,2617 sec. | 31

2024-11-27 13:03:43.91 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Update_All | 0,6133 sec. | 31

2024-11-27 13:03:43.92 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne | 2,8047 sec. | 31

2024-11-27 13:03:43.94 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:cmdAdd_Click | 2,8477 sec. | 31

2024-11-27 13:10:53.30 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate - Multi-Plis Inc. [Chantal Veillette] |  | 31
2024-11-27 13:10:53.32 | GuillaumeCharron | APP_v5.D.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - Multi-Plis Inc. [Chantal Veillette] |  | 31
2024-11-27 13:10:53.34 | GuillaumeCharron | APP_v5.D.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - 1663 | 0,0195 sec. | 31

2024-11-27 13:10:53.36 | GuillaumeCharron | APP_v5.D.1.xlsb |    ufSaisieHeures:txtClient_AfterUpdate - 1663 |  | 31
2024-11-27 13:10:53.38 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate | 0,0781 sec. | 31

2024-11-27 13:11:03.25 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:txtActivite_AfterUpdate |  | 31
2024-11-27 13:11:03.28 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:txtActivite_AfterUpdate | 0,0273 sec. | 31

2024-11-27 13:11:03.97 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:txtHeures_AfterUpdate |  | 31
2024-11-27 13:11:03.00 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:txtHeures_AfterUpdate | 0,0273 sec. | 31

2024-11-27 13:11:04.02 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:txtHeures_Exit |  | 31
2024-11-27 13:11:04.04 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:txtHeures_AfterUpdate | 0,0195 sec. | 31

2024-11-27 13:11:05.30 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:cmdAdd_Click |  | 31
2024-11-27 13:11:05.32 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne |  | 31
2024-11-27 13:11:05.34 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - TECID = '0' |  | 31
2024-11-27 13:11:05.41 | GuillaumeCharron | APP_v5.D.1.xlsb |      modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - AddingNewRecord - TECID = 0 |  | 31
2024-11-27 13:11:05.49 | GuillaumeCharron | APP_v5.D.1.xlsb |      modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - Le nouvel enregistrement, TECID a été assigné à 2611 |  | 31
2024-11-27 13:11:05.52 | GuillaumeCharron | APP_v5.D.1.xlsb |      modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - Création du RecordSet |  | 31
2024-11-27 13:11:05.53 | GuillaumeCharron | APP_v5.D.1.xlsb |      modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - Le RecordSet a été ajouté pour le TECID = 2611 |  | 31
2024-11-27 13:11:05.75 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0,4141 sec. | 31

2024-11-27 13:11:05.77 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally |  | 31
2024-11-27 13:11:06.01 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0,2344 sec. | 31

2024-11-27 13:11:06.02 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 1/2024-11-27 |  | 31
2024-11-27 13:11:06.26 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 0,2383 sec. | 31

2024-11-27 13:11:06.28 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours |  | 31
2024-11-27 13:11:06.31 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Update_All |  | 31
